iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2020-04-06,19100.0,1501.0,1374.571,503.0,68.0,55.143,496.693,39.033,35.746,13.08,1.768,1.434,1.44,433.0,11.26,1271.0,33.052,,,,,261979.0,10808.0,6.866,0.283,13894.0,0.364,0.0989,10.1,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-07,20488.0,1388.0,1396.714,581.0,78.0,61.286,532.788,36.095,36.321,15.109,2.028,1.594,1.4,461.0,11.988,1354.0,35.211,,,,,269825.0,7846.0,7.072,0.206,13072.0,0.343,0.1068,9.4,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-08,21724.0,1236.0,1385.857,670.0,89.0,70.714,564.93,32.142,36.039,17.423,2.314,1.839,1.36,493.0,12.82,1444.0,37.551,,,,,278552.0,8727.0,7.301,0.229,12316.0,0.323,0.1125,8.9,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-09,23104.0,1380.0,1337.429,773.0,103.0,78.429,600.817,35.887,34.78,20.102,2.679,2.04,1.33,544.0,14.147,1654.0,43.012,,,,,289379.0,10827.0,7.584,0.284,11517.0,0.302,0.1161,8.6,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-10,24248.0,1144.0,1310.571,867.0,94.0,84.286,630.566,29.75,34.081,22.546,2.444,2.192,1.3,498.0,12.95,1716.0,44.624,,,,,300011.0,10632.0,7.863,0.279,10913.0,0.286,0.1201,8.3,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-11,25624.0,1376.0,1316.286,986.0,119.0,89.429,666.349,35.783,34.23,25.641,3.095,2.326,1.28,509.0,13.236,1775.0,46.159,,,,,312421.0,12410.0,8.188,0.325,10535.0,0.276,0.1249,8.0,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-12,26966.0,1342.0,1338.143,1095.0,109.0,94.286,701.247,34.899,34.798,28.475,2.835,2.452,1.27,519.0,13.497,1832.0,47.641,,,,,324486.0,12065.0,8.504,0.316,10474.0,0.275,0.1278,7.8,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,-1147.5004,-1.26,16.68,-30.286081
CAN,North America,Canada,2020-04-13,28763.0,1797.0,1380.429,1225.0,130.0,103.143,747.978,46.731,35.898,31.856,3.381,2.682,1.26,500.0,13.002,1911.0,49.695,,,,,335915.0,11429.0,8.804,0.3,10562.0,0.277,0.1307,7.7,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-14,30452.0,1689.0,1423.429,1361.0,136.0,111.429,791.9,43.922,37.016,35.393,3.537,2.898,1.24,529.0,13.757,1955.0,50.84,,,,,347084.0,11169.0,9.097,0.293,11037.0,0.289,0.129,7.8,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-15,32199.0,1747.0,1496.429,1515.0,154.0,120.714,837.331,45.431,38.914,39.397,4.005,3.139,1.22,522.0,13.575,2039.0,53.024,,,,,359691.0,12607.0,9.427,0.33,11591.0,0.304,0.1291,7.7,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-16,33965.0,1766.0,1551.571,1651.0,136.0,125.429,883.256,45.925,40.348,42.934,3.537,3.262,1.2,527.0,13.705,2074.0,53.934,,,,,372222.0,12531.0,9.756,0.328,11835.0,0.31,0.1311,7.6,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-17,36091.0,2126.0,1691.857,1798.0,147.0,133.0,938.542,55.286,43.997,46.757,3.823,3.459,1.18,525.0,13.653,2139.0,55.624,,,,,386119.0,13897.0,10.12,0.364,12301.0,0.322,0.1375,7.3,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-18,37617.0,1526.0,1713.286,1937.0,139.0,135.857,978.225,39.683,44.554,50.371,3.615,3.533,1.16,515.0,13.393,2150.0,55.91,,,,,399762.0,13643.0,10.477,0.358,12477.0,0.327,0.1373,7.3,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-19,39317.0,1700.0,1764.429,2107.0,170.0,144.571,1022.434,44.208,45.884,54.792,4.421,3.76,1.14,534.0,13.887,2271.0,59.057,,,,,415678.0,15916.0,10.894,0.417,13027.0,0.341,0.1354,7.4,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,-188.60034,-0.2,16.92,-4.977746
CAN,North America,Canada,2020-04-20,41029.0,1712.0,1752.286,2251.0,144.0,146.571,1066.954,44.52,45.568,58.537,3.745,3.812,1.12,530.0,13.783,2343.0,60.929,,,,,438683.0,23005.0,11.497,0.603,14681.0,0.385,0.1194,8.4,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-21,42619.0,1590.0,1738.143,2412.0,161.0,150.143,1108.302,41.348,45.2,62.724,4.187,3.904,1.1,524.0,13.627,2406.0,62.568,,,,,460055.0,21372.0,12.058,0.56,16139.0,0.423,0.1077,9.3,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-22,44465.0,1846.0,1752.286,2576.0,164.0,151.571,1156.307,48.005,45.568,66.989,4.265,3.942,1.09,516.0,13.419,2560.0,66.572,,,,,481180.0,21125.0,12.611,0.554,17356.0,0.455,0.101,9.9,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-23,46274.0,1809.0,1758.429,2757.0,181.0,158.0,1203.35,47.043,45.728,71.695,4.707,4.109,1.07,541.0,14.069,2632.0,68.445,,,,,505372.0,24192.0,13.245,0.634,19021.0,0.499,0.0924,10.8,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-24,47914.0,1640.0,1689.0,2931.0,174.0,161.857,1245.998,42.648,43.922,76.22,4.525,4.209,1.05,525.0,13.653,2689.0,69.927,,,,,530351.0,24979.0,13.9,0.655,20605.0,0.54,0.082,12.2,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-25,49496.0,1582.0,1697.0,3112.0,181.0,167.857,1287.137,41.14,44.13,80.927,4.707,4.365,1.04,525.0,13.653,2708.0,70.421,,,,,559114.0,28763.0,14.654,0.754,22765.0,0.597,0.0745,13.4,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-26,50707.0,1211.0,1627.143,3249.0,137.0,163.143,1318.629,31.492,42.314,84.49,3.563,4.243,1.02,519.0,13.497,2745.0,71.383,,,,,586081.0,26967.0,15.361,0.707,24343.0,0.638,0.0668,15.0,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,1139.2997,1.11,23.66,30.06964
CAN,North America,Canada,2020-04-27,52363.0,1656.0,1619.143,3428.0,179.0,168.143,1361.693,43.064,42.106,89.145,4.655,4.373,1.01,520.0,13.523,2855.0,74.244,,,,,613599.0,27518.0,16.082,0.721,24988.0,0.655,0.0648,15.4,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-28,53886.0,1523.0,1609.571,3635.0,207.0,174.714,1401.299,39.605,41.857,94.528,5.383,4.543,1.0,525.0,13.653,2899.0,75.388,,,,,640576.0,26977.0,16.789,0.707,25789.0,0.676,0.0624,16.0,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-29,55575.0,1689.0,1587.143,3843.0,208.0,181.0,1445.221,43.922,41.273,99.937,5.409,4.707,0.99,510.0,13.262,2954.0,76.818,,,,,664330.0,23754.0,17.411,0.623,26164.0,0.686,0.0607,16.5,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-04-30,57214.0,1639.0,1562.857,4055.0,212.0,185.429,1487.843,42.622,40.642,105.45,5.513,4.822,0.98,502.0,13.054,2943.0,76.532,,,,,692108.0,27778.0,18.139,0.728,26677.0,0.699,0.0586,17.1,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-01,59025.0,1811.0,1587.286,4236.0,181.0,186.429,1534.938,47.095,41.277,110.157,4.707,4.848,0.97,497.0,12.924,2978.0,77.443,,,,,722784.0,30676.0,18.943,0.804,27490.0,0.72,0.0577,17.3,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-02,60381.0,1356.0,1555.0,4412.0,176.0,185.714,1570.2,35.263,40.438,114.734,4.577,4.829,0.96,498.0,12.95,2991.0,77.781,,,,,757028.0,34244.0,19.841,0.897,28273.0,0.741,0.055,18.2,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-03,61640.0,1259.0,1561.857,4558.0,146.0,187.0,1602.941,32.74,40.616,118.53,3.797,4.863,0.95,491.0,12.768,3064.0,79.679,,,,,789350.0,32322.0,20.688,0.847,29038.0,0.761,0.0538,18.6,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,2408.1997,2.23,22.53,63.559834
CAN,North America,Canada,2020-05-04,63016.0,1376.0,1521.857,4764.0,206.0,190.857,1638.723,35.783,39.576,123.887,5.357,4.963,0.94,490.0,12.742,3101.0,80.641,,,,,823469.0,34119.0,21.582,0.894,29981.0,0.786,0.0508,19.7,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-05,64411.0,1395.0,1503.571,4936.0,172.0,185.857,1675.0,36.277,39.1,128.36,4.473,4.833,0.93,482.0,12.534,3120.0,81.135,,,,,852042.0,28573.0,22.331,0.749,30209.0,0.792,0.0498,20.1,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-06,65927.0,1516.0,1478.857,5108.0,172.0,180.714,1714.423,39.423,38.457,132.833,4.473,4.699,0.92,489.0,12.716,3103.0,80.693,,,,,874055.0,22013.0,22.908,0.577,29961.0,0.785,0.0494,20.3,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-07,67198.0,1271.0,1426.286,5256.0,148.0,171.571,1747.476,33.052,37.09,136.682,3.849,4.462,0.91,466.0,12.118,3087.0,80.277,,,,,902008.0,27953.0,23.641,0.733,29986.0,0.786,0.0476,21.0,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-08,68398.0,1200.0,1339.0,5414.0,158.0,168.286,1778.681,31.206,34.821,140.79,4.109,4.376,0.9,452.0,11.754,3039.0,79.029,,,,,933526.0,31518.0,24.467,0.826,30106.0,0.789,0.0445,22.5,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-09,69544.0,1146.0,1309.0,5576.0,162.0,166.286,1808.483,29.802,34.04,145.003,4.213,4.324,0.9,440.0,11.442,3089.0,80.329,,,,,967073.0,33547.0,25.346,0.879,30006.0,0.786,0.0436,22.9,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-10,70582.0,1038.0,1277.429,5704.0,128.0,163.714,1835.476,26.993,33.219,148.332,3.329,4.257,0.89,429.0,11.156,3089.0,80.329,,,,,1003372.0,36299.0,26.297,0.951,30575.0,0.801,0.0418,23.9,tests performed,,,,,,,,,,,,,,74.54,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,3302.0996,2.91,16.13,87.15261
CAN,North America,Canada,2020-05-11,71606.0,1024.0,1227.143,5836.0,132.0,153.143,1862.105,26.629,31.912,151.764,3.433,3.982,0.89,417.0,10.844,3084.0,80.199,,,,,1037402.0,34030.0,27.189,0.892,30562.0,0.801,0.0402,24.9,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-12,72723.0,1117.0,1187.429,5979.0,143.0,149.0,1891.153,29.047,30.879,155.483,3.719,3.875,0.89,420.0,10.922,3121.0,81.161,,,,,1065122.0,27720.0,27.916,0.727,30440.0,0.798,0.039,25.6,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-13,73950.0,1227.0,1146.143,6091.0,112.0,140.429,1923.061,31.908,29.805,158.396,2.913,3.652,0.89,408.0,10.61,3036.0,78.951,,,,,1089235.0,24113.0,28.548,0.632,30740.0,0.806,0.0373,26.8,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-14,75060.0,1110.0,1123.143,6213.0,122.0,136.714,1951.926,28.865,29.207,161.568,3.173,3.555,0.89,401.0,10.428,3064.0,79.679,,,,,1120608.0,31373.0,29.37,0.822,31229.0,0.818,0.036,27.8,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-15,76331.0,1271.0,1133.286,6337.0,124.0,131.857,1984.978,33.052,29.471,164.793,3.225,3.429,0.89,395.0,10.272,3011.0,78.301,,,,,1155817.0,35209.0,30.293,0.923,31756.0,0.832,0.0357,28.0,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-16,77486.0,1155.0,1134.571,6452.0,115.0,125.143,2015.014,30.036,29.504,167.783,2.991,3.254,0.9,381.0,9.908,3002.0,78.067,,,,,1193389.0,37572.0,31.277,0.985,32331.0,0.847,0.0351,28.5,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-17,78694.0,1208.0,1158.857,6542.0,90.0,119.714,2046.428,31.414,30.136,170.124,2.34,3.113,0.89,368.0,9.57,2950.0,76.714,,,,,1231243.0,37854.0,32.269,0.992,32553.0,0.853,0.0356,28.1,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,4000.9995,3.37,12.89,105.59874
CAN,North America,Canada,2020-05-18,79780.0,1086.0,1167.714,6637.0,95.0,114.429,2074.669,28.241,30.366,172.594,2.47,2.976,0.89,374.0,9.726,3028.0,78.743,,,,,1266322.0,35079.0,33.189,0.919,32703.0,0.857,0.0357,28.0,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-19,80782.0,1002.0,1151.286,6714.0,77.0,105.0,2100.726,26.057,29.939,174.597,2.002,2.731,0.88,371.0,9.648,2776.0,72.19,,,,,1290260.0,23938.0,33.816,0.627,32163.0,0.843,0.0358,27.9,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-20,82038.0,1256.0,1155.429,6832.0,118.0,105.857,2133.388,32.662,30.047,177.665,3.069,2.753,0.88,355.0,9.232,2709.0,70.447,,,,,1308948.0,18688.0,34.306,0.49,31388.0,0.823,0.0368,27.2,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-21,83153.0,1115.0,1156.143,6933.0,101.0,102.857,2162.383,28.995,30.065,180.292,2.626,2.675,0.87,346.0,8.998,2634.0,68.497,,,,,1330479.0,21531.0,34.87,0.564,29982.0,0.786,0.0386,25.9,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-22,84243.0,1090.0,1130.286,7036.0,103.0,99.857,2190.729,28.345,29.393,182.97,2.679,2.597,0.86,336.0,8.738,2567.0,66.755,,,,,1358522.0,28043.0,35.605,0.735,28958.0,0.759,0.039,25.6,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-23,85150.0,907.0,1094.857,7129.0,93.0,96.714,2214.315,23.586,28.472,185.389,2.418,2.515,0.86,340.0,8.842,2525.0,65.662,,,,,1389533.0,31011.0,36.418,0.813,28021.0,0.734,0.0391,25.6,tests performed,,,,,,,,,,,,,,72.69,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-24,86103.0,953.0,1058.429,7218.0,89.0,96.571,2239.098,24.783,27.524,187.703,2.314,2.511,0.85,340.0,8.842,2483.0,64.57,,,,,1420798.0,31265.0,37.238,0.819,27079.0,0.71,0.0391,25.6,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,4544.8994,3.66,10.12,119.95394
CAN,North America,Canada,2020-05-25,87067.0,964.0,1041.0,7312.0,94.0,96.429,2264.166,25.069,27.071,190.148,2.444,2.508,0.84,344.0,8.946,2524.0,65.636,,,,,1452296.0,31498.0,38.063,0.826,26568.0,0.696,0.0392,25.5,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-26,87834.0,767.0,1007.429,7400.0,88.0,98.0,2284.112,19.946,26.198,192.436,2.288,2.548,0.83,350.0,9.102,2473.0,64.31,,,,,1477996.0,25700.0,38.737,0.674,26819.0,0.703,0.0376,26.6,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-27,88719.0,885.0,954.429,7497.0,97.0,95.0,2307.127,23.014,24.82,194.959,2.522,2.47,0.83,332.0,8.634,2421.0,62.958,,,,,1501086.0,23090.0,39.342,0.605,27448.0,0.719,0.0348,28.8,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-28,89506.0,787.0,907.571,7614.0,117.0,97.286,2327.592,20.466,23.601,198.001,3.043,2.53,0.82,319.0,8.296,2323.0,60.409,,,,,1533862.0,32776.0,40.201,0.859,29055.0,0.761,0.0312,32.0,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-29,90575.0,1069.0,904.571,7714.0,100.0,96.857,2355.392,27.799,23.523,200.602,2.6,2.519,0.82,304.0,7.905,2253.0,58.589,,,,,1572747.0,38885.0,41.22,1.019,30604.0,0.802,0.0296,33.8,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-30,91337.0,762.0,883.857,7772.0,58.0,91.857,2375.207,19.816,22.985,202.11,1.508,2.389,0.81,304.0,7.905,2239.0,58.225,,,,,1613063.0,40316.0,42.277,1.057,31933.0,0.837,0.0277,36.1,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-05-31,92067.0,730.0,852.0,7828.0,56.0,87.143,2394.191,18.984,22.156,203.566,1.456,2.266,0.8,302.0,7.853,2244.0,58.355,,,,,1655117.0,42054.0,43.379,1.102,33474.0,0.877,0.0255,39.3,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,5113.7993,3.95,10.7,134.96896
CAN,North America,Canada,2020-06-01,92863.0,796.0,828.0,7875.0,47.0,80.429,2414.891,20.7,21.532,204.788,1.222,2.092,0.79,300.0,7.801,2217.0,57.653,,,,,1693572.0,38455.0,44.387,1.008,34468.0,0.903,0.024,41.6,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-06-02,93490.0,627.0,808.0,7926.0,51.0,75.143,2431.196,16.305,21.012,206.115,1.326,1.954,0.78,301.0,7.827,2171.0,56.457,,,,,1725035.0,31463.0,45.211,0.825,35291.0,0.925,0.0229,43.7,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-06-03,94172.0,682.0,779.0,7982.0,56.0,69.286,2448.931,17.735,20.258,207.571,1.456,1.802,0.77,284.0,7.385,2088.0,54.298,,,,,1754561.0,29526.0,45.985,0.774,36211.0,0.949,0.0215,46.5,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
CAN,North America,Canada,2020-06-04,94754.0,582.0,749.714,8047.0,65.0,61.857,2464.066,15.135,19.496,209.261,1.69,1.609,0.76,265.0,6.891,1939.0,50.423,,,,,1790252.0,35691.0,46.92,0.935,36627.0,0.96,0.0205,48.9,tests performed,,,,,,,,,,,,,,70.83,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328.0,,,,
